CHROM	TYPE	START	END	STRAND	transcript_id	gene_id	gene_type	gene_name
9	gene	139221932	139254057	+	ENSG00000160360.7	ENSG00000160360.7	protein_coding	GPSM1
9	gene	139253932	139258241	-	ENSG00000213221.4	ENSG00000213221.4	protein_coding	DNLZ
9	gene	139256355	139268133	-	ENSG00000187796.9	ENSG00000187796.9	protein_coding	CARD9
9	gene	139270029	139293249	-	ENSG00000165684.3	ENSG00000165684.3	protein_coding	SNAPC4
9	gene	139296377	139305061	-	ENSG00000165689.12	ENSG00000165689.12	protein_coding	SDCCAG3
9	gene	139305110	139318213	+	ENSG00000165688.7	ENSG00000165688.7	protein_coding	PMPCA
9	gene	139323071	139334274	-	ENSG00000148384.11	ENSG00000148384.11	protein_coding	INPP5E
9	gene	139334549	139372141	-	ENSG00000148396.14	ENSG00000148396.14	protein_coding	SEC16A
9	gene	139377947	139380518	+	ENSG00000196366.1	ENSG00000196366.1	protein_coding	C9orf163
9	gene	139388896	139440314	-	ENSG00000148400.9	ENSG00000148400.9	protein_coding	NOTCH1
9	gene	139414020	139414078	-	ENSG00000263403.1	ENSG00000263403.1	miRNA	MIR4673
9	gene	139437333	139438287	+	ENSG00000227512.1	ENSG00000227512.1	antisense	RP11-413M3.4
9	gene	139440625	139440711	-	ENSG00000265181.1	ENSG00000265181.1	miRNA	MIR4674
9	gene	139440664	139444345	+	ENSG00000237886.1	ENSG00000237886.1	antisense	RP11-611D20.2
9	gene	139496967	139497062	+	ENSG00000252440.1	ENSG00000252440.1	snoRNA	U3
9	gene	139543062	139554873	-	ENSG00000228401.3	ENSG00000228401.3	antisense	RP11-251M1.1
9	gene	139553308	139567130	+	ENSG00000172889.11	ENSG00000172889.11	protein_coding	EGFL7
9	gene	139565054	139565138	+	ENSG00000199161.1	ENSG00000199161.1	miRNA	MIR126
9	gene	139567595	139581875	-	ENSG00000169692.8	ENSG00000169692.8	protein_coding	AGPAT2
9	gene	139588588	139588714	+	ENSG00000221693.1	ENSG00000221693.1	miRNA	AL590226.1
9	gene	139607022	139618502	+	ENSG00000165716.5	ENSG00000165716.5	protein_coding	FAM69B
9	gene	139615818	139622636	-	ENSG00000233016.2	ENSG00000233016.2	antisense	SNHG7
9	gene	139632619	139642905	-	ENSG00000204003.4	ENSG00000204003.4	protein_coding	LCN6
9	gene	139632619	139637808	-	ENSG00000187922.9	ENSG00000187922.9	protein_coding	LCN10
9	gene	139638463	139642980	-	ENSG00000267206.1	ENSG00000267206.1	protein_coding	LCN6
9	gene	139648838	139652678	-	ENSG00000204001.5	ENSG00000204001.5	protein_coding	LCN8
9	gene	139654086	139660707	-	ENSG00000177984.6	ENSG00000177984.6	protein_coding	LCN15
9	gene	139674391	139674670	+	ENSG00000224662.2	ENSG00000224662.2	pseudogene	ATP6V1G1P3
9	gene	139685807	139687709	+	ENSG00000244187.3	ENSG00000244187.3	protein_coding	TMEM141
9	gene	139685831	139695047	+	ENSG00000272896.1	ENSG00000272896.1	protein_coding	RP11-216L13.17
9	gene	139690802	139702193	+	ENSG00000213213.9	ENSG00000213213.9	protein_coding	KIAA1984
9	gene	139693675	139704494	+	ENSG00000273066.1	ENSG00000273066.1	processed_transcript	RP11-216L13.19
9	gene	139694818	139723918	+	ENSG00000272679.1	ENSG00000272679.1	processed_transcript	RP11-216L13.18
9	gene	139698379	139703300	-	ENSG00000228544.1	ENSG00000228544.1	antisense	KIAA1984-AS1
9	gene	139702374	139735639	+	ENSG00000196642.11	ENSG00000196642.11	protein_coding	RABL6
9	gene	139707240	139709988	-	ENSG00000213212.3	ENSG00000213212.3	pseudogene	NCLP1
9	gene	139725409	139725475	+	ENSG00000265806.1	ENSG00000265806.1	miRNA	MIR4292
9	gene	139738867	139741797	+	ENSG00000232434.1	ENSG00000232434.1	protein_coding	C9orf172
9	gene	139743176	139745488	+	ENSG00000054148.13	ENSG00000054148.13	protein_coding	PHPT1
9	gene	139745395	139755249	+	ENSG00000177943.9	ENSG00000177943.9	protein_coding	MAMDC4
9	gene	139756571	139760738	-	ENSG00000107223.8	ENSG00000107223.8	protein_coding	EDF1
9	gene	139776364	139821059	+	ENSG00000127191.13	ENSG00000127191.13	protein_coding	TRAF2
9	gene	139781185	139781255	+	ENSG00000266507.1	ENSG00000266507.1	miRNA	MIR4479
9	gene	139830292	139831613	+	ENSG00000213590.2	ENSG00000213590.2	pseudogene	RP11-229P13.2
9	gene	139831621	139832440	-	ENSG00000260190.1	ENSG00000260190.1	sense_overlapping	RP11-229P13.25
9	gene	139834887	139839148	-	ENSG00000159069.9	ENSG00000159069.9	protein_coding	FBXW5
9	gene	139839698	139841426	+	ENSG00000176919.7	ENSG00000176919.7	protein_coding	C8G
9	gene	139844003	139849949	+	ENSG00000184925.7	ENSG00000184925.7	protein_coding	LCN12
9	gene	139863695	139866442	+	ENSG00000198454.2	ENSG00000198454.2	protein_coding	C9orf141
9	gene	139869546	139871433	+	ENSG00000238268.2	ENSG00000238268.2	processed_transcript	RP11-229P13.19
9	gene	139871956	139879887	+	ENSG00000107317.7	ENSG00000107317.7	protein_coding	PTGDS
10	gene	35164138	35164350	+	ENSG00000232525.1	ENSG00000232525.1	pseudogene	SS18L2P1
10	gene	35215703	35215810	+	ENSG00000223047.1	ENSG00000223047.1	snRNA	RNU6-847P
10	gene	35231897	35232003	+	ENSG00000222909.1	ENSG00000222909.1	snRNA	RNU6-193P
10	gene	35253997	35255187	+	ENSG00000213724.3	ENSG00000213724.3	pseudogene	PRDX2P2
10	gene	35297479	35379570	-	ENSG00000108094.10	ENSG00000108094.10	protein_coding	CUL2
10	gene	35368526	35368608	-	ENSG00000266228.1	ENSG00000266228.1	miRNA	MIR3611
10	gene	35386934	35415948	-	ENSG00000230534.2	ENSG00000230534.2	antisense	RP11-297A16.2
10	gene	35415719	35501886	+	ENSG00000095794.15	ENSG00000095794.15	protein_coding	CREM
10	gene	35424371	35424430	+	ENSG00000253054.1	ENSG00000253054.1	snRNA	RNU7-77P
10	gene	35447234	35447568	+	ENSG00000233343.1	ENSG00000233343.1	pseudogene	ATP6V1G1P4
10	gene	35499344	35499678	+	ENSG00000269952.1	ENSG00000269952.1	sense_intronic	RP11-324I22.3
10	gene	35508822	35519526	-	ENSG00000233200.1	ENSG00000233200.1	lincRNA	RP11-324I22.2
10	gene	35520259	35520322	-	ENSG00000253070.1	ENSG00000253070.1	snRNA	RNU6-794P
10	gene	35535953	35860852	+	ENSG00000108100.13	ENSG00000108100.13	protein_coding	CCNY
10	gene	35539887	35539980	-	ENSG00000200097.1	ENSG00000200097.1	snRNA	RNU6-1167P
10	gene	35603480	35625329	-	ENSG00000271335.1	ENSG00000271335.1	antisense	RP11-324I22.4
10	gene	35894338	35897863	+	ENSG00000177291.3	ENSG00000177291.3	protein_coding	GJD4
10	gene	35894929	35897081	-	ENSG00000273312.1	ENSG00000273312.1	antisense	RP11-425A6.5
10	gene	35927177	35930362	-	ENSG00000177283.4	ENSG00000177283.4	protein_coding	FZD8
10	gene	35930100	35930180	-	ENSG00000264780.1	ENSG00000264780.1	miRNA	MIR4683
10	gene	35986228	35986965	+	ENSG00000226646.1	ENSG00000226646.1	pseudogene	RP11-382K22.1
10	gene	42903616	42967688	-	ENSG00000182632.10	ENSG00000182632.10	pseudogene	CCNYL2
10	gene	42970991	42990784	+	ENSG00000185904.7	ENSG00000185904.7	lincRNA	LINC00839
10	gene	43008958	43048270	-	ENSG00000234420.3	ENSG00000234420.3	pseudogene	ZNF37BP
10	gene	43050888	43051172	+	ENSG00000270762.1	ENSG00000270762.1	pseudogene	FXYD6P1
10	gene	43062125	43062931	+	ENSG00000233837.1	ENSG00000233837.1	pseudogene	EIF3LP2
10	gene	43069633	43134016	-	ENSG00000272373.1	ENSG00000272373.1	processed_transcript	ZNF33B
10	gene	43075172	43078220	+	ENSG00000272319.1	ENSG00000272319.1	pseudogene	AL022345.7
10	gene	43078683	43078835	+	ENSG00000272387.1	ENSG00000272387.1	pseudogene	AL022345.8
10	gene	43079215	43079241	+	ENSG00000271831.1	ENSG00000271831.1	pseudogene	AL022345.9
10	gene	43084555	43133992	-	ENSG00000196693.10	ENSG00000196693.10	protein_coding	ZNF33B
10	gene	43100606	43100711	+	ENSG00000251783.1	ENSG00000251783.1	snRNA	RNU6-1170P
10	gene	43156176	43157224	+	ENSG00000232109.1	ENSG00000232109.1	pseudogene	AL022344.2
10	gene	43169645	43187171	-	ENSG00000233515.1	ENSG00000233515.1	lincRNA	AL022344.4
10	gene	43189819	43210023	-	ENSG00000231009.1	ENSG00000231009.1	pseudogene	CUBNP1
10	gene	43191483	43201901	+	ENSG00000234864.1	ENSG00000234864.1	lincRNA	AL022344.5
10	gene	43221305	43232607	+	ENSG00000230425.1	ENSG00000230425.1	pseudogene	RSU1P1
10	gene	43242992	43244135	-	ENSG00000270552.1	ENSG00000270552.1	pseudogene	DUXAP3
10	gene	43246626	43247593	-	ENSG00000259869.1	ENSG00000259869.1	lincRNA	AL022344.7
10	gene	43278249	43330385	+	ENSG00000165733.7	ENSG00000165733.7	protein_coding	BMS1
10	gene	43305675	43305778	-	ENSG00000238732.1	ENSG00000238732.1	snoRNA	snoU13
10	gene	43327895	43327998	-	ENSG00000252416.1	ENSG00000252416.1	snRNA	RNU6-885P
10	gene	43366969	43369508	+	ENSG00000234944.1	ENSG00000234944.1	lincRNA	RP11-124O11.1
10	gene	43474465	43476955	-	ENSG00000229630.1	ENSG00000229630.1	lincRNA	RP11-124O11.2
10	gene	43493011	43493129	+	ENSG00000263795.1	ENSG00000263795.1	miRNA	MIR5100
10	gene	43572475	43625799	+	ENSG00000165731.13	ENSG00000165731.13	protein_coding	RET
10	gene	43632272	43633782	-	ENSG00000273008.1	ENSG00000273008.1	lincRNA	RP11-351D16.3
10	gene	43633934	43680756	+	ENSG00000169826.6	ENSG00000169826.6	protein_coding	CSGALNACT2
10	gene	43689983	43762367	-	ENSG00000198915.7	ENSG00000198915.7	protein_coding	RASGEF1A
10	gene	43819113	43823380	+	ENSG00000224265.1	ENSG00000224265.1	lincRNA	RP11-168L22.2
10	gene	43837234	43837358	+	ENSG00000221468.1	ENSG00000221468.1	snRNA	RNU6ATAC11P
10	gene	43867090	43871783	+	ENSG00000150201.10	ENSG00000150201.10	protein_coding	FXYD4
10	gene	43881065	43904614	-	ENSG00000169813.12	ENSG00000169813.12	protein_coding	HNRNPF
10	gene	43912698	43912888	-	ENSG00000221400.1	ENSG00000221400.1	snoRNA	U3
10	gene	43916186	43917548	+	ENSG00000230555.2	ENSG00000230555.2	lincRNA	RP11-517P14.2
10	gene	43932282	43991517	+	ENSG00000243660.5	ENSG00000243660.5	protein_coding	ZNF487
10	gene	43953513	43953577	+	ENSG00000252532.1	ENSG00000252532.1	snRNA	RNU7-193P
10	gene	44018704	44020665	+	ENSG00000236114.1	ENSG00000236114.1	pseudogene	RP11-517P14.7
10	gene	44051792	44070066	-	ENSG00000196793.9	ENSG00000196793.9	protein_coding	ZNF239
10	gene	44100291	44101699	-	ENSG00000232004.1	ENSG00000232004.1	pseudogene	CAP1P2
10	gene	44101855	44113351	+	ENSG00000198298.8	ENSG00000198298.8	protein_coding	ZNF485
10	gene	44124265	44170151	+	ENSG00000223910.1	ENSG00000223910.1	processed_transcript	ZNF32-AS3
10	gene	44126330	44127012	-	ENSG00000237389.1	ENSG00000237389.1	lincRNA	RP11-402L1.4
10	gene	44126395	44126830	+	ENSG00000238263.1	ENSG00000238263.1	pseudogene	RP11-402L1.12
10	gene	44139307	44144304	-	ENSG00000169740.9	ENSG00000169740.9	protein_coding	ZNF32
10	gene	44139320	44140495	+	ENSG00000226245.1	ENSG00000226245.1	antisense	ZNF32-AS1
10	gene	44141390	44143467	+	ENSG00000230565.1	ENSG00000230565.1	antisense	ZNF32-AS2
10	gene	44161116	44162453	+	ENSG00000228426.1	ENSG00000228426.1	lincRNA	RP11-402L1.11
10	gene	44223665	44224176	+	ENSG00000271173.1	ENSG00000271173.1	pseudogene	RP11-272J7.6
10	gene	44227782	44228032	+	ENSG00000224162.1	ENSG00000224162.1	pseudogene	UQCRHP3
10	gene	44236885	44237798	-	ENSG00000223746.1	ENSG00000223746.1	pseudogene	TCEB1P30
10	gene	44273010	44274273	-	ENSG00000234973.1	ENSG00000234973.1	lincRNA	RP11-272J7.4
10	gene	44282860	44285865	-	ENSG00000226790.2	ENSG00000226790.2	pseudogene	HNRNPA3P1
10	gene	44340754	44346070	+	ENSG00000204187.5	ENSG00000204187.5	lincRNA	LINC00619
10	gene	44354859	44390881	+	ENSG00000226808.1	ENSG00000226808.1	lincRNA	LINC00840
10	gene	44396813	44407774	-	ENSG00000236769.1	ENSG00000236769.1	lincRNA	RP11-168P8.5
10	gene	44407892	44409684	+	ENSG00000227029.1	ENSG00000227029.1	lincRNA	RP11-168P8.3
10	gene	44434451	44439914	+	ENSG00000233395.1	ENSG00000233395.1	lincRNA	LINC00841
10	gene	44529988	44530059	+	ENSG00000238957.1	ENSG00000238957.1	miRNA	AL512640.1
10	gene	44755050	44757261	-	ENSG00000237590.1	ENSG00000237590.1	lincRNA	RP11-20J15.2
10	gene	44787706	44789157	-	ENSG00000229116.1	ENSG00000229116.1	antisense	RP11-20J15.3
10	gene	44793038	44881941	-	ENSG00000107562.12	ENSG00000107562.12	protein_coding	CXCL12
10	gene	44873687	44878739	+	ENSG00000269515.1	ENSG00000269515.1	protein_coding	AL137026.1
10	gene	44910097	44910601	-	ENSG00000214089.3	ENSG00000214089.3	pseudogene	RP11-256K7.1
10	gene	45086656	45097552	-	ENSG00000234580.1	ENSG00000234580.1	lincRNA	RP11-733D4.1
10	gene	45301891	45303671	+	ENSG00000227395.1	ENSG00000227395.1	pseudogene	EIF2AP4
10	gene	45306472	45455137	-	ENSG00000224812.2	ENSG00000224812.2	antisense	TMEM72-AS1
10	gene	45395062	45415668	-	ENSG00000234504.2	ENSG00000234504.2	antisense	RP11-285G1.2
10	gene	45406648	45432450	+	ENSG00000187783.7	ENSG00000187783.7	protein_coding	TMEM72
10	gene	45432956	45451173	+	ENSG00000223462.2	ENSG00000223462.2	lincRNA	RP11-285G1.9
10	gene	45454365	45454906	-	ENSG00000273363.1	ENSG00000273363.1	sense_intronic	RP11-285G1.14
10	gene	45454855	45491339	+	ENSG00000107551.16	ENSG00000107551.16	protein_coding	RASSF4
10	gene	45466429	45474258	-	ENSG00000165507.8	ENSG00000165507.8	protein_coding	C10orf10
10	gene	45493146	45496336	-	ENSG00000165511.4	ENSG00000165511.4	protein_coding	C10orf25
10	gene	45495923	45500774	+	ENSG00000165512.4	ENSG00000165512.4	protein_coding	ZNF22
10	gene	45497670	45642669	-	ENSG00000226937.5	ENSG00000226937.5	pseudogene	CEP164P1
10	gene	45551104	45551716	+	ENSG00000270258.1	ENSG00000270258.1	pseudogene	DUXAP4
10	gene	45568594	45568989	-	ENSG00000228462.1	ENSG00000228462.1	pseudogene	RP11-445N18.3
10	gene	45595614	45611549	-	ENSG00000232554.4	ENSG00000232554.4	pseudogene	RSU1P2
10	gene	45622766	45644362	+	ENSG00000235690.2	ENSG00000235690.2	pseudogene	CUBNP3
10	gene	45642842	45666837	+	ENSG00000243349.2	ENSG00000243349.2	processed_transcript	RP11-445N18.7
10	gene	45646893	45647363	-	ENSG00000236442.1	ENSG00000236442.1	pseudogene	ANKRD54P1
10	gene	45652223	45672373	+	ENSG00000230501.1	ENSG00000230501.1	pseudogene	ANKRD30BP3
10	gene	45659462	45659536	+	ENSG00000263476.1	ENSG00000263476.1	miRNA	MIR3156-1
10	gene	45659676	45676875	-	ENSG00000227683.1	ENSG00000227683.1	lincRNA	RP11-445N18.5
10	gene	45684238	45684344	-	ENSG00000207071.1	ENSG00000207071.1	snRNA	RNU6-1207P
10	gene	45727474	45742809	-	ENSG00000234993.1	ENSG00000234993.1	pseudogene	CUBNP2
10	gene	45753633	45754571	+	ENSG00000224402.1	ENSG00000224402.1	pseudogene	OR6D1P
10	gene	45798102	45811056	-	ENSG00000256574.2	ENSG00000256574.2	protein_coding	OR13A1
10	gene	45869661	45941561	+	ENSG00000012779.6	ENSG00000012779.6	protein_coding	ALOX5
10	gene	45940018	45948569	-	ENSG00000231964.1	ENSG00000231964.1	antisense	RP11-67C2.2
10	gene	45950035	46090354	-	ENSG00000165406.11	ENSG00000165406.11	protein_coding	MARCH8
10	gene	47965760	47967323	+	ENSG00000237393.1	ENSG00000237393.1	pseudogene	SLC9A3P4
10	gene	48001603	48055018	-	ENSG00000072444.10	ENSG00000072444.10	protein_coding	ASAH2C
10	gene	48157041	48158148	+	ENSG00000224036.2	ENSG00000224036.2	pseudogene	CTSLP2
10	gene	48169665	48175810	-	ENSG00000231209.1	ENSG00000231209.1	pseudogene	GLUD1P6
10	gene	48173347	48175106	-	ENSG00000215024.3	ENSG00000215024.3	pseudogene	DUSP8P2
10	gene	48187416	48199256	+	ENSG00000251070.1	ENSG00000251070.1	pseudogene	BMS1P6
10	gene	48189612	48237508	+	ENSG00000198035.9	ENSG00000198035.9	protein_coding	AGAP9
10	gene	48206895	48207010	-	ENSG00000252754.1	ENSG00000252754.1	rRNA	RNA5SP313
10	gene	48247669	48252143	+	ENSG00000197910.7	ENSG00000197910.7	protein_coding	FAM25G
10	gene	48249334	48262214	+	ENSG00000270119.1	ENSG00000270119.1	processed_transcript	RP11-301J7.8
10	gene	48254606	48254905	+	ENSG00000271217.1	ENSG00000271217.1	pseudogene	RP11-301J7.9
10	gene	48255253	48279200	+	ENSG00000165390.11	ENSG00000165390.11	protein_coding	ANXA8
10	gene	48255279	48279199	+	ENSG00000215020.3	ENSG00000215020.3	protein_coding	AL591684.1
10	gene	48324788	48332197	-	ENSG00000226044.1	ENSG00000226044.1	lincRNA	RP11-463P17.1
10	gene	48355024	48373866	+	ENSG00000165388.8	ENSG00000165388.8	protein_coding	ZNF488
10	gene	48357926	48358600	+	ENSG00000228865.1	ENSG00000228865.1	antisense	RP11-463P17.3
10	gene	48381487	48390991	-	ENSG00000107618.4	ENSG00000107618.4	protein_coding	RBP3
10	gene	48387524	48387622	+	ENSG00000266000.1	ENSG00000266000.1	miRNA	AL731561.2
10	gene	48413092	48416853	-	ENSG00000128802.3	ENSG00000128802.3	protein_coding	GDF2
10	gene	48425815	48438976	-	ENSG00000107623.4	ENSG00000107623.4	protein_coding	GDF10
10	gene	49087398	49094515	+	ENSG00000230210.2	ENSG00000230210.2	pseudogene	FAM35EP
10	gene	49090136	49090419	-	ENSG00000266197.1	ENSG00000266197.1	misc_RNA	RN7SL527P
10	gene	49199649	49207818	-	ENSG00000188279.7	ENSG00000188279.7	protein_coding	FAM25C
10	gene	49217898	49239729	-	ENSG00000179296.9	ENSG00000179296.9	pseudogene	CTGLF12P
10	gene	49248476	49248591	+	ENSG00000252149.1	ENSG00000252149.1	rRNA	RNA5SP315
10	gene	49256241	49268060	-	ENSG00000243899.3	ENSG00000243899.3	pseudogene	BMS1P7
10	gene	49272334	49327498	-	ENSG00000126542.10	ENSG00000126542.10	pseudogene	PTPN20CP
10	gene	49363368	49364177	-	ENSG00000232462.1	ENSG00000232462.1	sense_intronic	RP11-13E1.5
10	gene	49364601	49482941	-	ENSG00000170324.15	ENSG00000170324.15	protein_coding	FRMPD2
10	gene	49500742	49501460	+	ENSG00000225482.1	ENSG00000225482.1	pseudogene	RP11-542E6.3
10	gene	49514698	49647403	+	ENSG00000107643.11	ENSG00000107643.11	protein_coding	MAPK8
10	gene	49654077	49864310	-	ENSG00000128805.10	ENSG00000128805.10	protein_coding	ARHGAP22
10	gene	49718568	49719632	-	ENSG00000248682.1	ENSG00000248682.1	sense_intronic	ARHGAP22-IT1
10	gene	49754517	49754758	-	ENSG00000231906.1	ENSG00000231906.1	pseudogene	RP11-541M12.3
10	gene	49832049	49833138	-	ENSG00000251413.1	ENSG00000251413.1	sense_intronic	RP11-534L6.5
10	gene	49872244	49880469	-	ENSG00000236800.1	ENSG00000236800.1	lincRNA	RP11-534L6.2
10	gene	49892921	50191001	+	ENSG00000128815.13	ENSG00000128815.13	protein_coding	WDFY4
10	gene	49953590	49954173	-	ENSG00000228754.1	ENSG00000228754.1	pseudogene	RP11-534L6.3
10	gene	55562531	57387702	-	ENSG00000150275.13	ENSG00000150275.13	protein_coding	PCDH15
10	gene	57007515	57356993	-	ENSG00000236744.2	ENSG00000236744.2	sense_intronic	RP11-168O22.1
10	gene	57228087	57228982	+	ENSG00000223800.1	ENSG00000223800.1	lincRNA	RP11-598C10.2
10	gene	57265979	57272977	+	ENSG00000228048.1	ENSG00000228048.1	lincRNA	RP11-598C10.1
10	gene	57327499	57327602	+	ENSG00000238355.1	ENSG00000238355.1	snoRNA	snoU13
10	gene	57358750	57360488	+	ENSG00000249860.2	ENSG00000249860.2	protein_coding	MTRNR2L5
10	gene	57427101	57428110	-	ENSG00000236993.2	ENSG00000236993.2	pseudogene	GAPDHP21
10	gene	57506311	57506668	+	ENSG00000270541.1	ENSG00000270541.1	pseudogene	RP11-478B11.2
10	gene	61311162	61311636	-	ENSG00000235469.1	ENSG00000235469.1	pseudogene	MRPL50P4
10	gene	61348908	61371006	+	ENSG00000235140.1	ENSG00000235140.1	lincRNA	RP11-135D11.2
10	gene	61410523	61495760	-	ENSG00000165449.7	ENSG00000165449.7	protein_coding	SLC16A9
10	gene	61496753	61513203	-	ENSG00000227877.2	ENSG00000227877.2	lincRNA	LINC00948
10	gene	61548521	61666414	-	ENSG00000108091.10	ENSG00000108091.10	protein_coding	CCDC6
10	gene	61715188	61720671	-	ENSG00000235931.2	ENSG00000235931.2	protein_coding	C10orf40
10	gene	61815632	61820501	+	ENSG00000232682.1	ENSG00000232682.1	antisense	RP11-388P9.2
10	gene	61841499	61841612	+	ENSG00000202190.1	ENSG00000202190.1	misc_RNA	Y_RNA
10	gene	67672276	69455927	-	ENSG00000183230.12	ENSG00000183230.12	protein_coding	CTNNA3
10	gene	69510042	69510983	+	ENSG00000213606.3	ENSG00000213606.3	pseudogene	AKR1B10P1
10	gene	69553528	69554003	+	ENSG00000225922.1	ENSG00000225922.1	pseudogene	RP11-57G10.1
10	gene	69556427	69597924	-	ENSG00000108176.10	ENSG00000108176.10	protein_coding	DNAJC12
10	gene	69568260	69568366	+	ENSG00000212520.1	ENSG00000212520.1	snRNA	RNU6-1250P
10	gene	69585068	69585358	-	ENSG00000239942.2	ENSG00000239942.2	misc_RNA	RN7SL394P
10	gene	69593521	69593839	+	ENSG00000237141.1	ENSG00000237141.1	pseudogene	DNAJC19P1
10	gene	69609283	69610504	+	ENSG00000272892.1	ENSG00000272892.1	lincRNA	RP11-57G10.8
10	gene	69634090	69634672	+	ENSG00000219932.5	ENSG00000219932.5	pseudogene	RPL12P8
10	gene	69644427	69678147	+	ENSG00000096717.7	ENSG00000096717.7	protein_coding	SIRT1
10	gene	69681665	69835105	-	ENSG00000148634.11	ENSG00000148634.11	protein_coding	HERC4
10	gene	69720459	69721221	-	ENSG00000226318.1	ENSG00000226318.1	pseudogene	RP11-474D14.2
10	gene	69730030	69730126	-	ENSG00000221159.1	ENSG00000221159.1	miRNA	AL356741.1
10	gene	69767477	69767774	-	ENSG00000266467.1	ENSG00000266467.1	misc_RNA	RN7SL220P
10	gene	69769962	69770619	-	ENSG00000236375.3	ENSG00000236375.3	pseudogene	POU5F1P5
10	gene	69865912	69971774	+	ENSG00000138347.11	ENSG00000138347.11	protein_coding	MYPN
10	gene	69917836	69918165	+	ENSG00000222371.1	ENSG00000222371.1	misc_RNA	RN7SKP202
10	gene	69990386	69991871	-	ENSG00000179774.7	ENSG00000179774.7	protein_coding	ATOH7
10	gene	69993008	70002136	-	ENSG00000233590.1	ENSG00000233590.1	lincRNA	RP11-153K11.3
10	gene	70020314	70021256	+	ENSG00000234102.1	ENSG00000234102.1	pseudogene	KRT19P4
10	gene	70042417	70092806	-	ENSG00000108187.11	ENSG00000108187.11	protein_coding	PBLD
10	gene	70090931	70102948	+	ENSG00000096746.13	ENSG00000096746.13	protein_coding	HNRNPH3
10	gene	70100864	70167051	-	ENSG00000204130.8	ENSG00000204130.8	protein_coding	RUFY2
10	gene	70173821	70231879	-	ENSG00000138346.10	ENSG00000138346.10	protein_coding	DNA2
10	gene	70184317	70184754	+	ENSG00000234806.1	ENSG00000234806.1	pseudogene	RP11-9E13.4
10	gene	70221164	70221282	+	ENSG00000199638.1	ENSG00000199638.1	rRNA	RNA5SP319
10	gene	71444655	71452208	+	ENSG00000235645.2	ENSG00000235645.2	protein_coding	RP11-242G20.1
10	gene	71538718	71539594	+	ENSG00000230469.1	ENSG00000230469.1	pseudogene	RPL5P26
10	gene	71561644	71724031	+	ENSG00000197467.9	ENSG00000197467.9	protein_coding	COL13A1
10	gene	71572451	71572541	+	ENSG00000222631.2	ENSG00000222631.2	miRNA	AC025426.1
10	gene	71618970	71619055	-	ENSG00000266082.1	ENSG00000266082.1	miRNA	AL138925.1
10	gene	71754382	71767592	-	ENSG00000224222.1	ENSG00000224222.1	lincRNA	RP11-262I2.2
10	gene	71812552	71872036	+	ENSG00000099284.9	ENSG00000099284.9	protein_coding	H2AFY2
10	gene	71857979	71892690	-	ENSG00000042286.10	ENSG00000042286.10	protein_coding	AIFM2
10	gene	71897737	71906432	-	ENSG00000156521.9	ENSG00000156521.9	protein_coding	TYSND1
10	gene	71907045	71930279	-	ENSG00000079332.10	ENSG00000079332.10	protein_coding	SAR1A
